Price,Address,Prop_type,Size,Bath,Bed
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
 275 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 255 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  88 m2 ,  3 ,  2 
 265 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  94 m2 ,  3 ,  2 
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
 275 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 255 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  88 m2 ,  3 ,  2 
 265 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  94 m2 ,  3 ,  2 
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
 275 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 255 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  88 m2 ,  3 ,  2 
 265 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  94 m2 ,  3 ,  2 
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
 275 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 255 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  88 m2 ,  3 ,  2 
 265 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  94 m2 ,  3 ,  2 
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
 275 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 255 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  88 m2 ,  3 ,  2 
 265 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  94 m2 ,  3 ,  2 
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
 275 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 255 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  88 m2 ,  3 ,  2 
 265 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  94 m2 ,  3 ,  2 
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
 275 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  80 m2 ,  3 ,  2 
 255 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  88 m2 ,  3 ,  2 
 265 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  94 m2 ,  3 ,  2 
 390 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  125 m2 ,  3 ,  3 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 375 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  63 m2 ,  1 ,  2 
 313 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 255 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 260 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 257 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 339 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",Condo/Apartment,  153 m2 ,  3 ,  4 
 490 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  165 m2 ,  3 ,  4 
 350 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  22 m2 ,  0 ,  1 
 345 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  155 m2 ,  3 ,  3 
 375 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  129 m2 ,  3 ,  3 
 270 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  77 m2 ,  3 ,  2 
