Price,Address,Prop_type,Size,Bath,Bed
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 154 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  73 m2 ,  1 ,  1 
 169 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 150 000 € ," Braga -   Vieira do Minho, Vieira do Minho  ",Condo/Apartment,  133 m2 ,  2 ,  3 
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  136 m2 ,  3 ,  4 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 139 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  91 m2 ,  2 ,  3 
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 154 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  73 m2 ,  1 ,  1 
 169 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 150 000 € ," Braga -   Vieira do Minho, Vieira do Minho  ",Condo/Apartment,  133 m2 ,  2 ,  3 
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  136 m2 ,  3 ,  4 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 139 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  91 m2 ,  2 ,  3 
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 154 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  73 m2 ,  1 ,  1 
 169 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 150 000 € ," Braga -   Vieira do Minho, Vieira do Minho  ",Condo/Apartment,  133 m2 ,  2 ,  3 
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  136 m2 ,  3 ,  4 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 139 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  91 m2 ,  2 ,  3 
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 154 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  73 m2 ,  1 ,  1 
 169 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 150 000 € ," Braga -   Vieira do Minho, Vieira do Minho  ",Condo/Apartment,  133 m2 ,  2 ,  3 
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  136 m2 ,  3 ,  4 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 139 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  91 m2 ,  2 ,  3 
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 154 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  73 m2 ,  1 ,  1 
 169 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 150 000 € ," Braga -   Vieira do Minho, Vieira do Minho  ",Condo/Apartment,  133 m2 ,  2 ,  3 
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  136 m2 ,  3 ,  4 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 139 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  91 m2 ,  2 ,  3 
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 154 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  73 m2 ,  1 ,  1 
 169 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 150 000 € ," Braga -   Vieira do Minho, Vieira do Minho  ",Condo/Apartment,  133 m2 ,  2 ,  3 
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  136 m2 ,  3 ,  4 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 139 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  91 m2 ,  2 ,  3 
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 154 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  73 m2 ,  1 ,  1 
 169 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 150 000 € ," Braga -   Vieira do Minho, Vieira do Minho  ",Condo/Apartment,  133 m2 ,  2 ,  3 
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  136 m2 ,  3 ,  4 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 220 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  2 ,  2 
 139 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  91 m2 ,  2 ,  3 
 83 500 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  95 m2 ,  1 ,  1 
 134 000 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
 89 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  41 m2 ,  1 ,  0 
 184 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  130 m2 ,  2 ,  3 
 175 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  192 m2 ,  2 ,  3 
 136 500 € ," Braga -   Guimarães, São Cristóvão (Selho)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 179 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  134 m2 ,  2 ,  3 
 150 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  40 m2 ,  1 ,  0 
 129 900 € ," Braga -   Guimarães, Ronfe  ",Condo/Apartment,  108 m2 ,  2 ,  3 
 107 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,  2 ,  1 
 179 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  115 m2 ,  2 ,  3 
 198 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 255 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  141 m2 ,  0 ,  3 
 310 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  105 m2 ,  1 ,  2 
 480 500 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  137 m2 ,  1 ,  3 
 290 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  105 m2 ,  1 ,  2 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  200 m2 ,  3 ,  3 
 325 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  250 m2 ,  3 ,  3 
